date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:33:18	46635/46635	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:19:12%20GMT	http://needlebar.org/main/manuals/mewafreia/sewing.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/sewing.jpg	(from http://needlebar.org/main/manuals/mewafreia/1index.html)
11:33:36	95939/95939	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:27%20GMT	http://needlebar.org/main/manuals/mewafreia/fig01-02.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig01-02.jpg	(from http://needlebar.org/main/manuals/mewafreia/1index.html)
11:33:56	102584/102584	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:19:06%20GMT	http://needlebar.org/main/manuals/mewafreia/fig36.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig36.jpg	(from http://needlebar.org/main/manuals/mewafreia/1index.html)
11:34:09	57453/57453	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:30%20GMT	http://needlebar.org/main/manuals/mewafreia/fig03-04.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig03-04.jpg	(from http://needlebar.org/main/manuals/mewafreia/2index.html)
11:34:16	35830/35830	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:32%20GMT	http://needlebar.org/main/manuals/mewafreia/fig05.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig05.jpg	(from http://needlebar.org/main/manuals/mewafreia/2index.html)
11:34:23	28878/28878	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:34%20GMT	http://needlebar.org/main/manuals/mewafreia/fig06.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig06.jpg	(from http://needlebar.org/main/manuals/mewafreia/2index.html)
11:34:30	25977/25977	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:36%20GMT	http://needlebar.org/main/manuals/mewafreia/fig07.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig07.jpg	(from http://needlebar.org/main/manuals/mewafreia/2index.html)
11:34:38	39803/39803	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:38%20GMT	http://needlebar.org/main/manuals/mewafreia/fig08.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig08.jpg	(from http://needlebar.org/main/manuals/mewafreia/2index.html)
11:34:49	49904/49904	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:41%20GMT	http://needlebar.org/main/manuals/mewafreia/fig09-10.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig09-10.jpg	(from http://needlebar.org/main/manuals/mewafreia/2index.html)
11:34:59	47761/47761	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:43%20GMT	http://needlebar.org/main/manuals/mewafreia/fig11.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig11.jpg	(from http://needlebar.org/main/manuals/mewafreia/2index.html)
11:35:10	56453/56453	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:46%20GMT	http://needlebar.org/main/manuals/mewafreia/fig12.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig12.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:35:18	32814/32814	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:49%20GMT	http://needlebar.org/main/manuals/mewafreia/fig13.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig13.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:35:25	37409/37409	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:52%20GMT	http://needlebar.org/main/manuals/mewafreia/fig14.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig14.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:35:36	60800/60800	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:55%20GMT	http://needlebar.org/main/manuals/mewafreia/fig15.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig15.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:35:47	46416/46416	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:17:58%20GMT	http://needlebar.org/main/manuals/mewafreia/fig16.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig16.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:35:59	60751/60751	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:01%20GMT	http://needlebar.org/main/manuals/mewafreia/fig17.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig17.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:36:10	62205/62205	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:05%20GMT	http://needlebar.org/main/manuals/mewafreia/fig18.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig18.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:36:17	26437/26437	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:08%20GMT	http://needlebar.org/main/manuals/mewafreia/fig19.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig19.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:36:22	25012/25012	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:11%20GMT	http://needlebar.org/main/manuals/mewafreia/fig19english.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig19english.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:36:26	12605/12605	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:13%20GMT	http://needlebar.org/main/manuals/mewafreia/fig20.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig20.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:36:30	12177/12177	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:16%20GMT	http://needlebar.org/main/manuals/mewafreia/fig21.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig21.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:36:34	12065/12065	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:18%20GMT	http://needlebar.org/main/manuals/mewafreia/fig22.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig22.jpg	(from http://needlebar.org/main/manuals/mewafreia/3index.html)
11:36:45	50167/50167	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:22%20GMT	http://needlebar.org/main/manuals/mewafreia/fig23.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig23.jpg	(from http://needlebar.org/main/manuals/mewafreia/4index.html)
11:37:00	80465/80465	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:25%20GMT	http://needlebar.org/main/manuals/mewafreia/fig24.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig24.jpg	(from http://needlebar.org/main/manuals/mewafreia/4index.html)
11:37:11	60989/60989	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:28%20GMT	http://needlebar.org/main/manuals/mewafreia/fig25.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig25.jpg	(from http://needlebar.org/main/manuals/mewafreia/4index.html)
11:37:22	58613/58613	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:31%20GMT	http://needlebar.org/main/manuals/mewafreia/fig26.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig26.jpg	(from http://needlebar.org/main/manuals/mewafreia/4index.html)
11:37:37	71054/71054	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:33%20GMT	http://needlebar.org/main/manuals/mewafreia/fig27.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig27.jpg	(from http://needlebar.org/main/manuals/mewafreia/4index.html)
11:37:46	50086/50086	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:36%20GMT	http://needlebar.org/main/manuals/mewafreia/fig28.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig28.jpg	(from http://needlebar.org/main/manuals/mewafreia/4index.html)
11:37:57	49287/49287	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:38%20GMT	http://needlebar.org/main/manuals/mewafreia/fig29.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig29.jpg	(from http://needlebar.org/main/manuals/mewafreia/4index.html)
11:38:12	85879/85879	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:41%20GMT	http://needlebar.org/main/manuals/mewafreia/fig30.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig30.jpg	(from http://needlebar.org/main/manuals/mewafreia/4index.html)
11:38:18	24575/24575	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:43%20GMT	http://needlebar.org/main/manuals/mewafreia/fig31.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig31.jpg	(from http://needlebar.org/main/manuals/mewafreia/5index.html)
11:38:30	53465/53465	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:50%20GMT	http://needlebar.org/main/manuals/mewafreia/fig32.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig32.jpg	(from http://needlebar.org/main/manuals/mewafreia/5index.html)
11:38:37	36313/36313	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:55%20GMT	http://needlebar.org/main/manuals/mewafreia/fig33.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig33.jpg	(from http://needlebar.org/main/manuals/mewafreia/5index.html)
11:38:44	36354/36354	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:18:58%20GMT	http://needlebar.org/main/manuals/mewafreia/fig34.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig34.jpg	(from http://needlebar.org/main/manuals/mewafreia/5index.html)
11:38:54	50504/50504	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:19:00%20GMT	http://needlebar.org/main/manuals/mewafreia/fig35.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/fig35.jpg	(from http://needlebar.org/main/manuals/mewafreia/5index.html)
11:39:00	21416/21416	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:19:07%20GMT	http://needlebar.org/main/manuals/mewafreia/final.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/mewafreia/final.jpg	(from http://needlebar.org/main/manuals/mewafreia/5index.html)
11:39:02	311/311	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:31%20GMT	http://needlebar.org/main/manuals/frister/FRchain/paper.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/paper.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/index.html)
11:39:16	63013/63013	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:20%20GMT	http://needlebar.org/main/manuals/frister/FRchain/cover.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/cover.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/index.html)
11:39:27	44666/44666	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:22%20GMT	http://needlebar.org/main/manuals/frister/FRchain/fig1.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/fig1.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/index.html)
11:39:36	48947/48947	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:25%20GMT	http://needlebar.org/main/manuals/frister/FRchain/fig2.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/fig2.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/index.html)
11:39:45	48569/48569	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:27%20GMT	http://needlebar.org/main/manuals/frister/FRchain/fig3.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/fig3.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/index.html)
11:39:53	42589/42589	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:29%20GMT	http://needlebar.org/main/manuals/frister/FRchain/fig4.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/fig4.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/index.html)
11:39:54	311/311	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:40%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part02/paper.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part02/paper.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part02/index.html)
11:40:01	26729/26729	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:33%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part02/fig5.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part02/fig5.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part02/index.html)
11:40:08	32016/32016	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:35%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part02/fig6.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part02/fig6.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part02/index.html)
11:40:17	33091/33091	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:38%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part02/fig7.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part02/fig7.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part02/index.html)
11:40:18	311/311	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:43%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part03/paper.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part03/paper.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part03/index.html)
11:40:20	311/311	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:14:14%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part04/paper.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part04/paper.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part04/index.html)
11:40:28	40446/40446	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:46%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part04/fig08.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part04/fig08.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part04/index.html)
11:40:38	45653/45653	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:48%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part04/fig09.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part04/fig09.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part04/index.html)
11:40:45	27236/27236	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:51%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part04/fig10.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part04/fig10.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part04/index.html)
11:40:53	35172/35172	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:53%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part04/fig11.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part04/fig11.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part04/index.html)
11:40:59	30092/30092	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:55%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part04/fig12.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part04/fig12.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part04/index.html)
11:41:15	83142/83142	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:13:59%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part04/fig13.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part04/fig13.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part04/index.html)
11:41:34	96220/96220	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:14:02%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part04/fig14.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part04/fig14.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part04/index.html)
11:41:53	95800/95800	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:14:05%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part04/fig15.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part04/fig15.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part04/index.html)
11:42:10	93360/93360	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:14:09%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part04/fig16.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part04/fig16.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part04/index.html)
11:42:25	87598/87598	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:14:12%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part04/fig17.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part04/fig17.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part04/index.html)
11:42:26	311/311	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:14:23%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part05/paper.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part05/paper.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part05/index.html)
11:42:31	19022/19022	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:14:22%20GMT	http://needlebar.org/main/manuals/frister/FRchain/Part05/motif.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/manuals/frister/FRchain/Part05/motif.jpg	(from http://needlebar.org/main/manuals/frister/FRchain/Part05/index.html)
